stop_I;lat;lon;name
673;-33.9496682949754;150.796927011633;Eastwood Road Near Bringelly Road
674;-33.9582760363042;150.799494410831;Ingleburn Road Near Eastwood Road
675;-33.9677106014505;150.812893125229;Ingleburn Road Near Byron Road Opposite Bus Shelter
676;-33.9645384913218;150.817250431652;Ingleburn Road Opposite Hotel
677;-33.9274686995014;150.838857253243;Second Av Opposite No. 152
678;-33.9263481565726;150.867139962443;Hoxton Park Rd Before Illaroo Rd
679;-33.9332444552676;150.811937873793;Edmondson Av Near Tenth Av
680;-33.9156763324916;150.791979278614;Fifteenth Av Near Herley Av
683;-33.9460304053038;150.772836411291;Bringelly Road Near North Av
684;-33.9472100035695;150.782836517725;Bringelly Road No.517
690;-33.9622685158733;150.984154968684;East Hills Station, Maclaurin St
691;-33.9663383366438;150.994240246191;Freda St Near Henry Lawson Drive
692;-33.9696855707857;151.000756101154;Picnic Point Rd And Burns Rd
693;-33.9703302442441;151.005306959883;Burns Rd Near Victor Av
694;-33.949393049216;151.002432135575;Horsley Rd Near Drake St
695;-33.9553333913629;150.992665436038;Park St Opp Childs St
696;-33.9574279441661;150.992817499395;East Hills Boys High School, Near Lucas Rd
697;-33.9555550541433;150.992221658261;Park Rd And Childs St
703;-33.8953300111356;150.991029381392;Miller Rd Near Hume Hwy
704;-33.8781609492095;150.963544502509;Bland St Near Vine St
705;-33.8933525537689;150.989489229349;Lowana St Near Mundamatta St
706;-33.8938349820069;150.991283783747;Miller Rd Near Mundamatta St
707;-33.8811200466307;150.961196678267;Mitchell St Near Haughton St
708;-33.8829913049606;150.960170481578;Full Gosp Ruby St Near River Av
709;-33.878864526175;150.963242176413;Bland St Near Mathews St
710;-33.8804786918888;150.962085305335;Bland St Near Mitchell St
711;-33.9218651814006;151.122963906737;Thompson St Near Fricourt Av
712;-33.9245957110009;151.122144533768;Cameron Av Near Dawson Av
713;-34.0455185418837;150.762834268062;Hartley Rd (70m Before Currans Hill Dr)
715;-33.9765734671315;151.093367508306;Waitara Pde At Jellicoe St
716;-33.9753194409796;151.093145082668;Lansdowne St At Cecil St
717;-33.9043290567905;151.052829637282;Noble Av At Chiswick Rd
718;-33.9024532830927;151.053151357459;Noble Av At Rawson Rd
719;-33.9814348289527;151.092140774948;Waitara Pde Opp The Crescent
720;-33.9802664486;151.092593030969;54 Waitara Pde
721;-33.9790225024596;151.093149803781;36 Waitara Pde
722;-33.9775090385453;151.093682806487;Waitara Pde At Seymour St
723;-33.9097480362424;151.051897769994;Noble Av At Mimosa Rd
724;-33.9117446734342;151.051462861033;Noble Av Near Greenacre Rd
725;-33.90576517896;151.052724809278;Noble Av Before Boronia Rd
726;-33.9079068267883;151.05226438389;Noble Av At Banksia Rd
727;-33.9081859639687;151.051996640158;Noble Av At Banksia Rd
728;-33.9064699935328;151.052390797843;Noble Av Before Boronia Rd
729;-33.9123300443121;151.051198810489;Noble Av At Greenacre Rd
730;-33.9103258331572;151.051590140272;Noble Av At Mimosa Rd
731;-33.7052806711694;150.957815770106;Greenwood Rd Before Acres Rd
732;-33.7067288441458;150.955930804009;Acres Rd Opp Diana Av
733;-33.7140920301378;150.96291108168;Glenrowan Rd After Mediati Av
734;-33.7176436998194;150.963149998301;Wrights Rd Opp Aruma Av
735;-33.716229677966;150.963408412383;Glenrowan Av After Hart Pl
736;-33.7091937494653;150.959990221715;Greenwood Rd After Annabelle Cr
737;-33.7072993499917;150.959213105818;Greenwood Rd After Tremain Av
738;-33.7125540927662;150.961417037869;Greenwood Rd After President Rd
739;-33.7108642351038;150.960724733322;Greenwood Rd Before Annabelle Cr
746;-34.0387518887736;151.079602786951;North West Arm Rd Near Hotham Rd
747;-34.0375536501698;151.079870017006;North West Arm Rd Near Hotham Rd
748;-34.0346669187791;151.085662421641;Gymea Station North St
749;-34.0350512080648;151.084944930137;Gymea Bay Rd Opp Gymea Station
750;-34.0388708373611;151.084154250787;Gymea Bay Rd Near Bonnie View St
761;-33.8895811938369;151.247162138356;Edgecliff Rd Near Magney St
762;-33.8891534139078;151.244677744682;Edgecliff Rd Opp Wallis St
763;-33.8860224318731;151.239326178877;Ocean St Opp Wellington St
764;-33.8882643940432;151.239891020327;Ocean St Near Queen St
765;-33.8836587062317;151.238895775274;Ocean St Near Trelawney St
766;-33.8831568064734;151.238557634002;Ocean St Near Jersey Rd
767;-33.8876501775466;151.239936198801;Ocean St Near Forth St
768;-33.8855697414586;151.239390169229;Ocean St Near Wellington St
769;-33.8883735970884;151.237768194402;Queen St Near Moncur St
770;-33.8882033638206;151.240093256402;Ocean St Near Queen St
772;-33.8319875565496;150.931272737281;Alpha Rd And Dahlia St
773;-33.740498091823;151.020396447577;Castlewood Dr Opp Gardenia Pl
774;-33.5169688065532;151.341695695997;Ettalong Wharf
775;-33.7369264822444;151.011094466634;Cecil Av At Poplar Ct
776;-33.7379935096701;151.014854380022;Crane Rd Opp Maybush Way
777;-33.735969760112;151.01252743523;Opp 44 Crane Rd
778;-33.7380002561524;151.019071774232;Castlewood Dr After Amberwood Pl
779;-33.7380168251415;151.016904689536;Castlewood Dr Before Jasmine Way
781;-33.4931956477284;151.36414142078;Empire Bay Wharf
787;-33.8911408177119;151.248438775504;Bondi Junction Station, Platform 2
788;-33.8912539642706;151.248293145853;Bondi Junction Station, Platform 1
791;-34.0230045488877;150.856752620902;The Grange PS
798;-34.0231020000602;150.856518944469;The Grange PS
799;-34.0120141975892;150.833043891225;Midlothian Rd Near Lochalsh St
800;-34.0125185630538;150.837957716673;Central Park Dr At Lamington Pl
801;-33.5200601935262;151.320832482624;Wellington St Near Trafalgar Av
802;-33.9049262025064;151.189337200151;Mitchell Rd Near Maddox St
803;-33.8996853464514;151.183958865838;Erskineville Rd Near Prospect St
804;-33.8033408274047;150.97229412398;Hill St Before Darcy Rd
805;-33.9066345461433;151.187854073357;Mitchell Rd Near Coulsen St
806;-33.8181304290026;150.993382594805;Good St After Great Western Hwy
810;-33.9152696383812;151.228024680623;High St Opp Randwick Racecourse
814;-33.5186713537993;151.321387162676;Dunban Rd Near Pratley St Trafalgar Av
815;-33.8359769417808;151.198747682176;Carr St Near Crows Nest Rd
816;-33.7887508893222;151.180088784333;Pacific Hwy Before William St
817;-33.7863964079273;151.163680253653;85 Abingdon Rd
818;-33.7855425328876;151.165484048735;Abingdon Rd Near Westbourne Rd
819;-33.7861509772587;151.167207696732;Abingdon Rd After Westbourne Rd
820;-33.7833183362885;151.175292453835;Pacific Hwy After Clanville Rd
821;-33.785030216858;151.177684841516;Roseville Station, Pacific Hwy
822;-33.7870506468279;151.178948529136;Pacific Hwy Before Boundary St
823;-33.7870122083897;151.166785485336;Longford St After Abingdon Rd
824;-33.7889061932884;151.166197554534;Longford St At Shirley Rd
825;-33.7433273038839;150.97343636768;Norwest Anglican Church, Chapel La
826;-33.7446126570611;150.975771668889;Crestwood High School, Chapel La
827;-33.7390913344187;150.975139032497;Mackillop Dr Opp Tenison Ct
828;-33.7412414915444;150.974407850647;Mackillop Dr At Kerwick Ct
829;-33.7473073231953;150.97659735141;Merindah Rd Before Glanmire Rd
830;-33.743795038502;150.979886607422;St Michaels Primary, Chapel La
831;-33.7443635585436;151.277616800101;Alfred Near Rowena
832;-33.748728343327;150.975843240951;Merindah Rd After Glanmire Rd
833;-33.7505163382352;150.973768460352;70 Merindah Rd
834;-33.7460408962035;150.777916346947;Forrester Rd Before Boronia Rd
835;-33.7406074927018;151.278368240309;Alfred St Near Carawa Rd
836;-33.7574591181405;150.782312700024;Debrincat Av Near Debrincat La
840;-33.7522153657571;151.274113722759;Alfred St Near Amaral St
841;-33.7559449141409;150.785256175373;Debrincat Av Near Jackaranda St
842;-33.7549660699371;150.78719820504;Debrincat Av Near Maple Rd
844;-33.8435374895675;151.210315361262;Lavender St Opp Cliff St
845;-33.750509158738;151.274471119509;Alfred St Near McIntosh Rd
846;-33.748358131215;151.27492503143;Alfred St Near Parr Pde
847;-33.8742966489354;151.221894940115;Kings Cross Station, Platform 2
848;-33.8743431020425;151.221854025373;Kings Cross Station, Platform 1
850;-33.6566589734667;150.972340654783;Pitt Town Rd Before Campbell Rd
861;-33.9040844445124;150.906961824371;Oliphant St Near Florey Cr
862;-33.9052489551219;150.908030894924;Oliphant St Near Mc Cubbin Pl
863;-33.9615432837345;151.066261588895;Boundary Rd After Stanley St
864;-33.9631467062366;151.067635649299;Boundary Rd Before Wattle St
865;-33.956173196714;151.061626508837;Bonds Rd At Bailey Pde
866;-33.9585109498739;151.0636841375;Bonds Rd Before Forest Rd
867;-33.9562396622604;151.06125122463;Trafalgar St Before Bonds Rd
868;-33.9588628714266;151.057396842422;Trafalgar St Before Pearce Av
869;-33.958112834402;151.059372404351;Trafalgar St Before Keith St
883;-33.9492477390787;150.868220216242;Dalmeny Dr Near Venenzia St
884;-33.9490158198293;150.868144830859;Dalmeny Dr Near Venenzia St
885;-33.9540974886845;150.869597030673;Dalmeny Dr Near Sligo Pl
886;-33.9526007362173;150.868480289219;Dalmeny Dr Near Balgownie Rd
894;-33.9530251321943;150.996039147984;Topping St Near Marco Av
901;-33.6307042508946;151.320888082791;Central Rd Near Burrendong Pl
902;-33.6320442286643;151.323787741839;Central Rd Opp Nandina Tce
904;-33.6329388387463;151.320881399379;Avalon Pde Near Gunjulla Pl
905;-33.6314340619603;151.319599837457;Avalon Pde Near Katandra Cl
906;-33.6349315729834;151.325978746083;Avalon Pde Opp Police Station
907;-33.6345581321084;151.32506606895;Avalon Pde Near Ruskin Rowe
908;-33.6359714904296;151.329466755407;Old Barrenjoey Rd Near Avalon Pde
909;-33.6355701860271;151.327550968086;Avalon Pde Opp Bellevue Av
910;-33.6339989816714;151.328937042376;Central Rd Near Patterson La
913;-34.0720809608754;150.860429625213;Georges River Rd (Smith St - Russian Villiage)
914;-34.0727496422504;150.858651617011;Georges River Rd (Kentlyn PS)
915;-34.0633845845669;150.862167646253;Georges River Rd - No.164
916;-34.0666488034708;150.861525534191;Georges River Rd - Opp.No.155 (Hamilton Rd)
917;-34.0783418059021;150.839813311094;Georges River Rd (Opp.Junction Rd)
918;-34.0732963840975;150.857312023533;Georges River Rd (Old Kent Rd)
919;-34.0757658444886;150.841212972509;Junction Rd - No.259
928;-34.0829858869507;150.802962447762;Woodhouse Dr - No.30 (Opp.Thomas Reddall HS)
929;-33.786084140289;151.088269264992;Balaclava Rd Near Gordon St
930;-33.7859214933568;151.088283104731;Balaclava Rd Opp Gordon St
931;-33.7856776006847;151.090472861799;Balaclava Rd Near Alexandria Av
932;-33.7855149538112;151.090486697347;Balaclava Rd Near Gwendale Cr
933;-33.7850499600188;151.092007653477;Balaclava Rd Near Bligh St
934;-33.7848585351982;151.092074069503;Balaclava Rd Opp Bligh St
935;-33.7843006974808;151.093676905995;Balaclava Rd Near North Rd
936;-33.7840218619089;151.093933385661;Balaclava Rd Near Corunna Rd
937;-33.7886592634685;151.085337887784;May St Near Blaxland Rd
938;-33.7885271785941;151.085245272992;May St Near Blaxland Rd
947;-33.9419676950459;151.111642686104;Edward St Near Coveney St
948;-33.9422791662778;151.109603641019;Edward St Near Oliver St
949;-33.9387130823719;151.114123673879;Bexley Rd Near Bexley North Station
950;-33.9406347187496;151.115664877869;Bexley Rd Near Barnsbury Gr
951;-33.8483143141632;151.08569628815;Concord West Station, Platform 2
952;-33.8482930524496;151.08552249101;Concord West Station, Platform 3
953;-33.8482948420036;151.08546858156;Concord West Station, Platform 4
954;-33.9565565951162;151.112140083565;Kenyon Rd Near Regent St
955;-33.9424158800324;151.10982643753;Edward St Near Oliver St
956;-33.8585656887886;151.117397748371;Burwood Rd Near Marceau Dr
957;-33.8710126361622;151.021664828828;Cumberland Rd Near St Johns Rd
958;-33.8552646843195;151.106979349642;Wellbank St Near Ian St
959;-33.8557482865183;151.104637381523;Wellbank St Near Warbrick St
960;-33.858352988388;151.117830325659;Burwood Rd Opp Marceau Dr
961;-33.8586931858557;151.116010663089;Burwood Rd Opp Marceau Dr
962;-33.8651484868358;151.09428692324;Concord Rd Near Sydney St
963;-33.8551045574045;151.10691767361;Wellbank St Near Ian St
964;-33.8556428529791;151.104556730647;Wellbank St Near Bent St
965;-33.9992051306715;150.898454121875;Evelyn St Near Fifth Av
966;-33.9971167348564;150.89895361201;Top Shops Evelyn St Near Cestrum Av
967;-33.9988586633472;150.896025624946;Groundsel Av Near Linum St
968;-33.9996958269613;150.897189094903;Groundsel Av Near Hyacinth Rd
969;-33.9943174787155;150.903109643872;Eucalyptus Dr Near Grevillea Cr
970;-33.9924406088413;150.902623416351;Eucalyptus Dr Near Telopea Pl
971;-33.9951988749293;150.89919042185;Evelyn St Near Eucalyptus Dr
972;-33.9949007088058;150.900918561121;Salvation Army Eucalyptus Dr Near Hakea Pl
973;-33.9910140869481;150.901292390796;Eucalyptus Dr Near Rosewood Dr
974;-33.9880520394751;150.901210910926;Eucalyptus Dr Near Laurel Pl
975;-33.8003023501582;151.179539657529;Pacific Hwy Near Ellis St
976;-33.7975853734727;151.178889344339;Chatswood Station, Victoria Av, Stand E
978;-33.8568078475741;151.04981296564;Bombay St Near Nicholas St
979;-33.8567670401595;151.051873875723;Nicholas St Near Delhi St
980;-33.8571723592709;151.052973073959;Nicholas St Near Jellicoe St
981;-33.857281609245;151.054306675049;Mons St Near Nicholas St
982;-33.8556432838126;151.055352335831;Mons St 350m S Of Parramatta Rd
983;-33.8542085610007;151.056234802509;Mons St 200m S Of Parramatta Rd
984;-33.8528749276601;151.057057230958;Mons St Near Parramatta Rd
985;-33.8518516152143;151.05557242987;Parramatta Rd Near Platform St
986;-33.6959636305739;151.024365314004;775 Old Northern Rd
987;-33.6958313505475;151.024553177481;566 Old Northern Rd
988;-33.6941607295437;151.021349017718;Old Northern Rd After Kenthurst Rd
989;-33.6960848478722;151.027001306379;Old Northern Rd Opp Derriwong Rd
990;-33.6958882495048;151.027779061109;Old Northern Rd Before Derriwong Rd
991;-33.7016139217594;151.014948062237;Lorien Novalis School Old Northern Rd
992;-33.6939272128394;151.01883720732;Old Northern Rd After Stonelea Ct
993;-33.6972330263598;151.016382547321;Old Northern Rd After Malabar Rd
1000;-33.9192545733365;150.81875061929;Fifteenth Av Near Craik Av
1001;-33.9186150360878;150.814095704571;Home Hardware Fifteenth Av Near Edmondson Av
1002;-33.9147826992761;150.786470360382;Seven Day Food Fifteenth Av
1003;-33.9134679106207;150.779116244503;Fifteenth Av Near Herbert St
1004;-33.911860318044;150.771598097159;Fifteenth Av Near Western Rd
1005;-33.9178455470207;150.762133755243;Ramsay Rd
1006;-33.9247230061014;150.762966201858;Emmits Farm Rd Turn Around Ramsay Rd
1007;-33.9179579179258;150.762290032307;Ramsay Rd Near
1009;-33.9202506759854;150.82584284641;Fifteenth Av Near Twentyeighth Av
1010;-33.9198110492633;150.822883031434;Plant Nursery Fifteenth Av Near Craik Av
1011;-33.7623483159162;150.993540583867;Windsor Rd At Railway St
1013;-33.7637825884595;150.995160791675;Windsor Rd After Charles St
1015;-33.7590495248741;150.993009769264;Old Northern Rd Opp Stockland Mall
1016;-33.8988981713226;151.244523961329;Queens Park Rd Near Baronga Av
1017;-33.7605229891441;150.993142932403;Old Northern Rd Before Windsor Rd
1018;-33.8686619609138;150.972254146788;Matthes St And Fairfield St
1019;-33.8455219413597;150.990922066815;Railway Tce And Lansdowne St
1020;-33.7540511713312;150.994039803214;Old Northern Rd At Ackling St
1022;-33.8684542984338;150.97059179363;Fairfield East Post Office, Near Ellis Pde
1023;-33.7569491153991;150.992480711842;Old Northern Rd At Hill St
1026;-33.8083926300033;151.122900504966;Badajoz Rd Near Callaghan St
1027;-33.8094196868236;151.121827294076;Badajoz Rd Near Quarry Rd
1029;-33.8069366289277;151.124136566538;Badajoz Rd Near Nerang St
1030;-33.805846433723;151.126555857165;Twin Rd Near Badajoz Rd
1031;-33.8069995267684;151.127906527694;Twin Rd Near John Miller St
1032;-33.8068909011036;151.124425793786;Badajoz Rd Near Bygrave St
1033;-33.816521169446;151.11963172149;Cressy Rd Near Buffalo Rd
1034;-33.809489893317;151.121344943002;Quarry Rd Near Badajoz Rd
1035;-33.8081785351586;151.122836249839;Badajoz Rd Near Meldrum St
1039;-33.7083527866583;151.031833445945;Ravensbourne Cct After Barrington Dr
1041;-33.7721333547024;150.893324164704;Newton Rd - No.132 (Before Lancaster St)
1043;-33.7814884445079;150.900686965074;Reservoir Rd - No.51 (After Theresa St)
1044;-33.7871484017308;150.899519418469;Reservoir Rd - No.127
1046;-33.802012476419;150.957855433319;Wentworth Av Opp Pendle Hill Station
1054;-33.8021920827125;150.957874508192;Pendle Hill Station, Wentworth Av
1064;-33.4318693504046;151.288327726263;Langford Dr Near Casemore Cl
1065;-33.4331666028692;151.286511133596;Langford Dr Near Casey Cr
1069;-33.9759168124553;150.891180781727;Seddon Park Newtown Rd Near Salisbury Av
1070;-33.9776107440147;150.890901133673;Newtown Rd Near Fawcett Rd
1073;-33.9804613615108;150.894784605147;Harrow Rd South Near Bensbach Rd
1074;-33.9806927905464;150.896579936314;Harrow Pines Harrow Rd Near Omalley Pl
1075;-33.9799324900863;150.890715022837;Harrow Rd S Near Harrow Rd
1076;-33.9802115671286;150.892999260598;Harrow Rd South Near Aroa Pl
1077;-33.9785727138877;150.89864634695;Canterbury Rd Near Fawcett St
1078;-33.9757997862503;150.899136097001;Masonic Homes Canterbury Rd Near Belmont Rd
